data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8684604,170,COL5250,5250,30 December 2020,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Teachers (Colombia); Women (Colombia),7,37,South America,Colombia,Norte de Santander,Los Patios,,Los Patios,7.8333,-72.5057,1,La Opinion (Colombia); INDEPAZ,Other-National,"Around 30 December 2020, in Los Patios, Norte de Santander department, a director of a local school and social leader was killed and her body was found at her private house. The victim was stabbed several times. The son of the victim was reported injured. 1 fatality. [women targeted: activists/human rights defenders/social leaders]",1,1638981225,COL
9450208,170,COL5248,5248,30 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Valle del Cauca,Buenaventura,,Buenaventura,3.8758,-77.0117,1,El Colombiano; UNOCHA,Other-National,"On 30 December 2020, in Buenaventura, Valle del Cauca, unidentified armed individuals killed six residents and injured one more while patrolling the town on a motorcycle. The men drove around the town for several hours killing their victims. In Buenaventura there is territorial disputes involving several armed groups, including La Empresa, La Banda Local, the Gulf Clan, ELN, and the Gente del Orden gang. 6 fatalities.",6,1660601515,COL
9450210,170,COL5258,5258,30 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Cauca,Popayan,,Popayan,2.4825,-76.5741,1,El Espectador; UNOCHA; INDEPAZ,Other-National,"On 30 December 2020, in Popayan, Cauca department, unidentified armed individuals shot dead a farmer and members of the Argelia's Farmer Association. Perpetrators intercepted the victim in La Ladera area. The victim had reported previous death threats by the FARC dissident Faction Carlos Patino. 1 fatality.",1,1660601515,COL
9451417,170,COL14614,14614,30 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Health Workers (Colombia),7,37,South America,Colombia,Antioquia,Yolombo,,Yolombo,6.5974,-75.011,2,UNOCHA,Other,"On 30 December 2020, in Yolombo municipality, Antioquia, unidentified men intercepted and shot at an ambulance on the road to Cisneros. A nurse was killed and the driver was injured. Motives of the attack are unknown. There is a significant presence of armed groups in the department. 1 fatality.",1,1660601517,COL
9453592,170,COL14610,14610,30 December 2020,2020,3,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Meta,Puerto Rico,,Puerto Rico,2.9397,-73.2065,2,UNOCHA,Other,"Around 30 December 2020 (month of), in Puerto Rico municipality, Meta, a farmer was killed and his body was found in an advanced state of decomposition in La Reforma vereda. The victim was known for his participation in pacific demonstrations regarding farmers' rights. Motives of the attack are unknown. 1 fatality.",1,1660601522,COL
9453639,170,COL14613,14613,30 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Meta,Villavicencio,,Villavicencio,4.1239,-73.6271,1,UNOCHA,Other,"On 30 December 2020, in Villavicencio, Meta, two men were shot by two unidentified armed men in Vainilla neighbourhood. The victims survived the attack severely injured. Motives of the attack are unknown. There is presence of different armed groups in the department.",0,1660601522,COL
9455237,170,COL14611,14611,30 December 2020,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Valle del Cauca,Tulua,,Tres Esquinas,4.1188,-76.22,1,UNOCHA,Other,"Around 30 December 2020 (as reported), in Tres Esquinas corregimiento, Tulua, Valle del Cauca, an underage man was shot dead and his body was found. Information on the attackers is unknown. There is presence of different armed groups in the department. 1 fatality.",1,1660601525,COL
7452311,170,COL5246,5246,29 December 2020,2020,2,Violence against civilians,Attack,FARC Dissident - Oliver Sinisterra Front: Revolutionary Armed Forces of Colombia Dissident Faction (Oliver Sinisterra Front),,2,Civilians (Colombia),Unidentified Communal Group (Colombia),7,27,South America,Colombia,Narino,Tumaco,,Llorente,1.3913,-78.5193,1,INDEPAZ; Contagio Radio,Other-National,"Around 29 December 2020, on the road that connects Llorente and Pasto, Narino department, unidentified armed individuals shot dead a social leader. Perpetrators forced the victim off a taxi and then shot at him. Further version claimed videos of the victim being tortured by the group have been sent to residents, but this version is still being investigated. Sources suspected the Oliver Sinisterra FARC faction perpetrated the attack. 1 fatality.",1,1610401737,COL
9452204,170,COL14603,14603,29 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Nasa Indigenous Group (Colombia),7,37,South America,Colombia,Cauca,Caloto,,Caloto,3.0341,-76.4085,2,UNOCHA,Other,"On 29 December 2020, in Caloto municipality, Cauca, an indigenous leader and member of the Nasa community and Huellas indigenous reserve was attacked in a drive-by shooting conducted by unidentified men in El Limonar vereda. The victim, who was inside his house when the attackers shot at his property, survived the attack with no injuries. Motives of the attack are unknown.",0,1660601519,COL
9452403,170,COL14604,14604,29 December 2020,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Cauca,El Tambo,,El Tambo,2.4511,-76.8118,2,UNOCHA,Other,"Around 29 December 2020 (as reported), in El Tambo municipality, Cauca, a farmer was killed by unidentified men in San Juan del Micay corregimiento. The attack follows the killing of two farmers a day ago in the same location by FARC dissidents. Motives of the attack are unknown. 1 fatality.",1,1660601519,COL
9452734,170,COL14606,14606,29 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Suarez,,Suarez,2.9597,-76.6934,1,UNOCHA,Other,"On 29 December 2020, in Suarez, Cauca, three people, including an underage woman, were shot by two unidentified men in front of a house. A man was killed and two more people were injured. Motives of the attack are unknown. There is presence of different armed groups in the department. 1 fatality.",1,1660601519,COL
9453282,170,COL14607,14607,29 December 2020,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia),7,37,South America,Colombia,Cordoba,Tierralta,,Tierralta,8.1704,-76.0597,2,UNOCHA,Other,"Around 29 December 2020 (as reported), in Tierralta municipality, Cordoba, an indigenous man who lived in the Caracarado indigenous community was killed and his body was found in the rural area. Motives of the attack and information on the attackers are unknown. 1 fatality.",1,1660601521,COL
9453638,170,COL14608,14608,29 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Meta,Villavicencio,,Villavicencio,4.1239,-73.6271,1,UNOCHA,Other,"On 29 December 2020, in Villavicencio, Meta, a man was shot dead by unidentified men in Guayabal neighbourhood. Motives of the attack are unknown. There is presence of different armed groups in the department. 1 fatality.",1,1660601522,COL
9452402,170,COL14602,14602,28 December 2020,2020,2,Violence against civilians,Attack,FARC Dissident - Carlos Patino Front: Revolutionary Armed Forces of Colombia Dissident Faction (Carlos Patino Front),,2,Civilians (Colombia),Farmers (Colombia),7,27,South America,Colombia,Cauca,El Tambo,,El Tambo,2.4511,-76.8118,2,UNOCHA,Other,"Around 28 December 2020 (as reported), El Tambo municipality, Cauca, two farmers were killed by members of Carlos Patino dissident FARC front in San Juan del Micay corregimiento. One of the victims was shot dead after the armed group stopped him in an illegal check point and the other was killed during an incursion of the group to the community. 2 fatalities.",2,1660601519,COL
7452308,170,COL5239,5239,27 December 2020,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Afro-Colombian Ethnic Group (Colombia),7,37,South America,Colombia,Narino,Tumaco,,Tumaco,1.8071,-78.7639,1,Contagio Radio; INDEPAZ,Other-National,"Around 27 December 2020, in Tumaco, Narino department, an Afro-Colombian social leader was killed and his body was found. Circumstances of death were not reported. 1 fatality.",1,1610401737,COL
9450205,170,COL5238,5238,27 December 2020,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,37,South America,Colombia,Cauca,Miranda,,Miranda,3.2531,-76.2289,2,INDEPAZ; UNOCHA; El Colombiano; Vanguardia Liberal,Other-National,"Around 27 December 2020 (as reported), in Miranda municipality, Cauca department, a former FARC member was killed and his body was found in the rural area. The victim, who was a member of the reintegration area ETCR-Monte Redondo, was naked and with several signs of torture in his body, including a broken skull. 1 fatality.",1,1660601515,COL
9450203,170,COL5236,5236,26 December 2020,2020,2,Violence against civilians,Attack,ELN: National Liberation Army,,2,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia; Women (Colombia); Unidentified Communal Group (Colombia),7,27,South America,Colombia,Bolivar,Montecristo,,Montecristo,8.2971,-74.4717,2,El Colombiano; Vanguardia Liberal; INDEPAZ; UNOCHA,Other-National,"Around 26 December 2020 (as reported), in Montecristo municipality, Bolivar department, five members of a family were killed and their bodies were found in the Quebrada Honda area. One of the victims was a woman former FARC member from the reintegration area ETCR-Juan Carlos Castaneda. The victim was a co-founder of a social organization in the area. Authorities reported the ELN is the main suspect to perpetrate the attack. 5 fatalities. [women targeted: activists/human rights defenders/social leaders]",5,1660601515,COL
9450206,170,COL5244,5244,26 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Nasa Indigenous Group (Colombia),7,37,South America,Colombia,Cauca,Toribio,,Toribio,2.9515,-76.2711,1,UNOCHA; Radio Super Popayan; INDEPAZ,Other-Subnational,"On 26 December 2020, in Toribio, Cauca department, unidentified armed individuals shot dead a Nasa indigenous man and member of Tacueyo indigenous reserve in a drive-by shooting. Motives of the attack are unknown. 1 fatality.",1,1660601515,COL
9450202,170,COL5234,5234,25 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Meta,Uribe,,Uribe,3.2397,-74.3515,2,INDEPAZ; UNOCHA; Las 2 Orillas,Other-National,"On 25 December 2020, in Uribe municipality, Meta department, unidentified armed individuals shot dead a social leader on the road to Mesetas. The victim reported cases of land grabbing and deforestation and had requested police protection in the months previous to the attack. 1 fatality.",1,1660601515,COL
9450840,170,COL14598,14598,25 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Caucasia,,Caucasia,7.9774,-75.1983,1,UNOCHA,Other,"On 25 December 2020, in Caucasia, Antioquia, two people were shot in Villa Arabia 2 neighbourhood. One of the victims was killed and the other was injured. Information on the attackers is unknown. The department is known for the presence of armed groups. 1 fatality.",1,1660601516,COL
9452683,170,COL14600,14600,25 December 2020,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Venezuela),,7,37,South America,Colombia,Cauca,Santander de Quilichao,,Santander De Quilichao,3.0161,-76.4854,2,UNOCHA,Other,"Around 25 December 2020, in Santander de Quilichao municipality, Cauca, two Venezuelan people were shot dead and their bodies were found on a road in Guabos vereda. The authorities rule out that the motives are related to robbery, since the victims had all their belongings on them. Information on the attackers is unknown. There is a significant presence of armed groups in the area. 2 fatalities.",2,1660601519,COL
9453565,170,COL14599,14599,25 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Meta,Puerto Gaitan,,Puerto Gaitan,4.3145,-72.0831,2,UNOCHA,Other,"On 25 December 2020, in Puerto Gaitan municipality, Meta, a man was shot dead in Alto del Yucao rural area. According to the source, the victim was driving with two of his friends when he was attacked by unidentified men. Motives of the attack are unknown. There is presence of different armed groups in the department. 1 fatality.",1,1660601521,COL
